Data,Oras,Max,Min,Precipitatii,OreSoare,OrePloaie,WMO,ZiTip,Vanzari,Tip
2024-03-03,Targu Mures,13.4,4.9,0.0,8.9,0.0,3,☁️ Înnorat,0.0,arhiva
2024-03-04,Targu Mures,16.2,2.8,0.0,11.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-03-05,Targu Mures,15.6,4.2,0.0,11.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-03-06,Targu Mures,11.4,3.2,13.4,6.7,14.0,75,❄️ Ninsoare abundentă,0.0,arhiva
2024-03-07,Targu Mures,9.8,2.5,5.0,2.9,11.0,55,🌧️ Burniță densă,0.0,arhiva
2024-03-08,Targu Mures,8.2,0.8,0.0,6.7,0.0,3,☁️ Înnorat,0.0,arhiva
2024-03-09,Targu Mures,10.3,-0.4,0.0,9.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-03-10,Targu Mures,14.4,0.4,0.0,9.8,0.0,3,☁️ Înnorat,0.0,arhiva
2024-03-11,Targu Mures,17.4,6.1,2.7,5.1,3.0,61,🌧️ Ploaie ușoară,0.0,arhiva
2024-03-12,Targu Mures,12.6,7.6,8.2,1.0,15.0,61,🌧️ Ploaie ușoară,0.0,arhiva
2024-03-13,Targu Mures,8.0,5.6,19.7,0.0,24.0,61,🌧️ Ploaie ușoară,0.0,arhiva
2024-03-14,Targu Mures,8.8,4.8,4.5,0.1,18.0,53,🌦️ Burniță moderată,0.0,arhiva
2024-03-15,Targu Mures,10.4,5.0,2.0,9.8,10.0,53,🌦️ Burniță moderată,0.0,arhiva
2024-03-16,Targu Mures,11.9,1.2,0.1,9.1,1.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-03-17,Targu Mures,13.4,4.0,12.5,5.5,8.0,63,🌧️ Ploaie moderată,0.0,arhiva
2024-03-18,Targu Mures,7.8,1.5,0.2,6.3,1.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-03-19,Targu Mures,6.2,-3.7,0.0,10.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-03-20,Targu Mures,9.0,-1.5,1.4,8.7,5.0,53,🌦️ Burniță moderată,0.0,arhiva
2024-03-21,Targu Mures,11.9,1.3,3.0,11.1,5.0,73,🌨️ Ninsoare moderată,0.0,arhiva
2024-03-22,Targu Mures,12.7,-0.3,0.0,11.2,0.0,3,☁️ Înnorat,0.0,arhiva
2024-03-23,Targu Mures,15.2,1.8,0.0,11.2,0.0,3,☁️ Înnorat,0.0,arhiva
2024-03-24,Targu Mures,11.8,4.4,2.6,4.3,10.0,55,🌧️ Burniță densă,0.0,arhiva
2024-03-25,Targu Mures,9.4,1.9,2.2,11.0,9.0,71,🌨️ Ninsoare ușoară,0.0,arhiva
2024-03-26,Targu Mures,12.3,0.9,0.6,11.9,4.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-03-27,Targu Mures,17.9,4.9,0.0,11.2,0.0,3,☁️ Înnorat,0.0,arhiva
2024-03-28,Targu Mures,15.9,7.4,1.2,8.8,3.0,53,🌦️ Burniță moderată,0.0,arhiva
2024-03-29,Targu Mures,16.6,7.7,0.0,11.5,0.0,3,☁️ Înnorat,0.0,arhiva
2024-03-30,Targu Mures,24.6,7.9,0.0,11.6,0.0,3,☁️ Înnorat,0.0,arhiva
2024-03-31,Targu Mures,26.0,9.1,0.0,12.2,0.0,3,☁️ Înnorat,0.0,arhiva
2024-04-01,Targu Mures,26.2,12.6,0.0,11.1,0.0,3,☁️ Înnorat,0.0,arhiva
2024-04-02,Targu Mures,16.5,7.2,0.7,12.4,7.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-04-03,Targu Mures,16.1,5.7,0.2,12.0,2.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-04-04,Targu Mures,16.2,7.2,1.1,9.1,5.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-04-05,Targu Mures,17.5,4.7,0.6,11.7,5.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-04-06,Targu Mures,18.6,6.3,1.3,1.7,5.0,53,🌦️ Burniță moderată,0.0,arhiva
2024-04-07,Targu Mures,19.9,7.3,0.0,11.3,0.0,3,☁️ Înnorat,0.0,arhiva
2024-04-08,Targu Mures,21.9,7.2,0.0,12.9,0.0,3,☁️ Înnorat,0.0,arhiva
2024-04-09,Targu Mures,24.7,7.1,0.0,12.9,0.0,3,☁️ Înnorat,0.0,arhiva
2024-04-10,Targu Mures,25.5,8.9,0.0,13.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-04-11,Targu Mures,24.8,9.6,0.0,13.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-04-12,Targu Mures,22.2,10.0,0.0,13.0,0.0,2,⛅ Parțial înnorat,0.0,arhiva
2024-04-13,Targu Mures,21.5,9.3,0.0,12.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-04-14,Targu Mures,23.5,9.1,0.0,11.4,0.0,3,☁️ Înnorat,0.0,arhiva
2024-04-15,Targu Mures,28.4,10.8,0.0,13.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-04-16,Targu Mures,25.2,10.9,0.2,11.0,1.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-04-17,Targu Mures,10.2,6.2,14.5,0.0,21.0,63,🌧️ Ploaie moderată,0.0,arhiva
2024-04-18,Targu Mures,9.2,4.9,10.7,3.0,21.0,61,🌧️ Ploaie ușoară,0.0,arhiva
2024-04-19,Targu Mures,10.8,0.3,1.4,12.8,3.0,55,🌧️ Burniță densă,0.0,arhiva
2024-04-20,Targu Mures,13.2,0.1,0.6,13.0,4.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-04-21,Targu Mures,15.0,0.9,0.0,13.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-04-22,Targu Mures,10.9,4.7,6.0,6.5,10.0,61,🌧️ Ploaie ușoară,0.0,arhiva
2024-04-23,Targu Mures,17.7,2.8,3.6,8.1,7.0,61,🌧️ Ploaie ușoară,0.0,arhiva
2024-04-24,Targu Mures,17.6,8.1,1.0,12.0,6.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-04-25,Targu Mures,9.6,6.0,9.9,0.0,16.0,63,🌧️ Ploaie moderată,0.0,arhiva
2024-04-26,Targu Mures,14.8,6.0,0.8,13.0,5.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-04-27,Targu Mures,18.6,4.8,0.0,13.2,0.0,3,☁️ Înnorat,0.0,arhiva
2024-04-28,Targu Mures,21.5,5.6,0.0,13.3,0.0,0,☀️ Cer senin,0.0,arhiva
2024-04-29,Targu Mures,22.5,9.1,0.0,13.4,0.0,1,🌤️ Predominant senin,0.0,arhiva
2024-04-30,Targu Mures,22.1,8.4,0.0,13.5,0.0,3,☁️ Înnorat,0.0,arhiva
2024-05-01,Targu Mures,22.2,8.4,0.0,12.1,0.0,3,☁️ Înnorat,0.0,arhiva
2024-05-02,Targu Mures,22.8,10.1,0.0,11.2,0.0,3,☁️ Înnorat,0.0,arhiva
2024-05-03,Targu Mures,23.5,11.2,0.0,8.4,0.0,3,☁️ Înnorat,0.0,arhiva
2024-05-04,Targu Mures,22.7,9.9,0.5,13.7,4.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-05-05,Targu Mures,22.2,10.1,0.9,13.9,2.0,53,🌦️ Burniță moderată,0.0,arhiva
2024-05-06,Targu Mures,23.7,9.5,0.0,13.2,0.0,3,☁️ Înnorat,0.0,arhiva
2024-05-07,Targu Mures,22.4,11.7,5.0,13.6,7.0,63,🌧️ Ploaie moderată,0.0,arhiva
2024-05-08,Targu Mures,20.9,12.2,4.4,5.6,17.0,61,🌧️ Ploaie ușoară,0.0,arhiva
2024-05-09,Targu Mures,15.6,7.6,0.4,1.3,3.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-05-10,Targu Mures,19.8,4.1,0.0,14.1,0.0,2,⛅ Parțial înnorat,0.0,arhiva
2024-05-11,Targu Mures,19.9,7.7,0.0,14.1,0.0,3,☁️ Înnorat,0.0,arhiva
2024-05-12,Targu Mures,14.7,9.9,7.0,6.3,13.0,61,🌧️ Ploaie ușoară,0.0,arhiva
2024-05-13,Targu Mures,16.5,7.1,0.0,12.5,0.0,3,☁️ Înnorat,0.0,arhiva
2024-05-14,Targu Mures,18.4,6.3,0.0,14.1,0.0,3,☁️ Înnorat,0.0,arhiva
2024-05-15,Targu Mures,18.9,8.5,4.9,14.2,5.0,63,🌧️ Ploaie moderată,0.0,arhiva
2024-05-16,Targu Mures,19.5,8.2,0.0,14.1,0.0,3,☁️ Înnorat,0.0,arhiva
2024-05-17,Targu Mures,19.5,10.9,0.0,10.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-05-18,Targu Mures,20.2,10.2,6.9,12.0,10.0,61,🌧️ Ploaie ușoară,0.0,arhiva
2024-05-19,Targu Mures,23.6,10.4,0.0,14.5,0.0,3,☁️ Înnorat,0.0,arhiva
2024-05-20,Targu Mures,24.4,12.1,1.4,12.3,2.0,55,🌧️ Burniță densă,0.0,arhiva
2024-05-21,Targu Mures,25.9,12.6,0.0,14.6,0.0,3,☁️ Înnorat,0.0,arhiva
2024-05-22,Targu Mures,23.2,13.6,0.2,13.1,1.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-05-23,Targu Mures,24.2,13.2,6.5,13.5,6.0,63,🌧️ Ploaie moderată,0.0,arhiva
2024-05-24,Targu Mures,26.6,11.6,0.0,13.6,0.0,3,☁️ Înnorat,0.0,arhiva
2024-05-25,Targu Mures,24.8,10.9,3.9,12.0,1.0,63,🌧️ Ploaie moderată,0.0,arhiva
2024-05-26,Targu Mures,25.1,10.8,0.0,14.8,0.0,2,⛅ Parțial înnorat,0.0,arhiva
2024-05-27,Targu Mures,20.6,8.9,0.0,12.5,0.0,3,☁️ Înnorat,0.0,arhiva
2024-05-28,Targu Mures,21.2,12.5,4.5,10.9,8.0,55,🌧️ Burniță densă,0.0,arhiva
2024-05-29,Targu Mures,16.9,11.6,16.6,1.5,18.0,63,🌧️ Ploaie moderată,0.0,arhiva
2024-05-30,Targu Mures,20.9,10.7,0.5,12.3,4.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-05-31,Targu Mures,25.2,11.4,0.0,15.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-06-01,Targu Mures,27.2,14.3,0.1,15.0,1.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-06-02,Targu Mures,25.3,14.4,0.0,15.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-06-03,Targu Mures,26.8,13.6,3.7,9.5,5.0,61,🌧️ Ploaie ușoară,0.0,arhiva
2024-06-04,Targu Mures,23.3,15.4,2.2,14.0,8.0,53,🌦️ Burniță moderată,0.0,arhiva
2024-06-05,Targu Mures,23.5,13.1,1.3,14.4,6.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-06-06,Targu Mures,25.0,13.9,0.5,15.0,5.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-06-07,Targu Mures,28.0,13.9,0.2,14.3,1.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-06-08,Targu Mures,27.9,15.1,0.0,15.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-06-09,Targu Mures,25.7,15.4,16.4,8.1,6.0,65,🌧️ Ploaie abundentă,0.0,arhiva
2024-06-10,Targu Mures,27.6,16.1,4.0,12.4,2.0,63,🌧️ Ploaie moderată,0.0,arhiva
2024-06-11,Targu Mures,26.4,16.2,10.0,10.2,11.0,63,🌧️ Ploaie moderată,0.0,arhiva
2024-06-12,Targu Mures,25.0,15.4,1.4,13.7,3.0,55,🌧️ Burniță densă,0.0,arhiva
2024-06-13,Targu Mures,23.1,15.5,10.3,13.9,10.0,63,🌧️ Ploaie moderată,0.0,arhiva
2024-06-14,Targu Mures,20.3,14.2,3.1,10.4,14.0,53,🌦️ Burniță moderată,0.0,arhiva
2024-06-15,Targu Mures,22.2,11.6,0.0,15.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-06-16,Targu Mures,25.3,11.4,0.0,15.0,0.0,1,🌤️ Predominant senin,0.0,arhiva
2024-06-17,Targu Mures,25.5,15.0,0.2,15.0,2.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-06-18,Targu Mures,27.4,14.1,0.0,15.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-06-19,Targu Mures,30.9,16.4,0.0,15.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-06-20,Targu Mures,30.5,18.9,0.0,15.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-06-21,Targu Mures,29.3,15.4,0.0,15.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-06-22,Targu Mures,32.6,17.7,0.0,14.4,0.0,3,☁️ Înnorat,0.0,arhiva
2024-06-23,Targu Mures,29.9,19.8,28.5,10.7,3.0,65,🌧️ Ploaie abundentă,0.0,arhiva
2024-06-24,Targu Mures,27.1,18.6,6.9,10.6,5.0,61,🌧️ Ploaie ușoară,0.0,arhiva
2024-06-25,Targu Mures,28.1,18.5,1.0,11.7,1.0,55,🌧️ Burniță densă,0.0,arhiva
2024-06-26,Targu Mures,28.8,18.2,8.2,11.9,3.0,63,🌧️ Ploaie moderată,0.0,arhiva
2024-06-27,Targu Mures,29.5,18.0,3.6,14.2,3.0,61,🌧️ Ploaie ușoară,0.0,arhiva
2024-06-28,Targu Mures,28.5,17.8,9.3,14.9,3.0,65,🌧️ Ploaie abundentă,0.0,arhiva
2024-06-29,Targu Mures,29.2,18.1,0.0,14.9,0.0,3,☁️ Înnorat,0.0,arhiva
2024-06-30,Targu Mures,31.2,18.1,0.0,15.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-07-01,Targu Mures,33.0,19.2,0.2,13.8,1.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-07-02,Targu Mures,28.2,18.5,19.3,5.5,10.0,63,🌧️ Ploaie moderată,0.0,arhiva
2024-07-03,Targu Mures,18.1,14.8,13.8,0.0,22.0,61,🌧️ Ploaie ușoară,0.0,arhiva
2024-07-04,Targu Mures,19.5,13.7,8.7,5.5,15.0,55,🌧️ Burniță densă,0.0,arhiva
2024-07-05,Targu Mures,24.8,12.4,0.0,14.8,0.0,3,☁️ Înnorat,0.0,arhiva
2024-07-06,Targu Mures,27.7,13.5,0.0,15.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-07-07,Targu Mures,30.4,17.6,0.0,15.0,0.0,0,☀️ Cer senin,0.0,arhiva
2024-07-08,Targu Mures,30.8,17.5,0.0,14.7,0.0,3,☁️ Înnorat,0.0,arhiva
2024-07-09,Targu Mures,31.6,18.9,0.3,15.0,1.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-07-10,Targu Mures,31.1,19.5,0.0,15.0,0.0,1,🌤️ Predominant senin,0.0,arhiva
2024-07-11,Targu Mures,32.4,18.4,0.0,15.0,0.0,2,⛅ Parțial înnorat,0.0,arhiva
2024-07-12,Targu Mures,33.2,18.3,0.0,15.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-07-13,Targu Mures,34.3,20.4,0.0,15.0,0.0,1,🌤️ Predominant senin,0.0,arhiva
2024-07-14,Targu Mures,34.3,19.9,0.0,15.0,0.0,1,🌤️ Predominant senin,0.0,arhiva
2024-07-15,Targu Mures,35.1,20.0,0.0,14.5,0.0,3,☁️ Înnorat,0.0,arhiva
2024-07-16,Targu Mures,35.3,20.9,0.0,15.0,0.0,1,🌤️ Predominant senin,0.0,arhiva
2024-07-17,Targu Mures,34.3,22.0,3.2,14.0,2.0,61,🌧️ Ploaie ușoară,0.0,arhiva
2024-07-18,Targu Mures,31.4,20.1,0.0,12.4,0.0,3,☁️ Înnorat,0.0,arhiva
2024-07-19,Targu Mures,30.5,19.6,0.3,13.5,1.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-07-20,Targu Mures,30.6,19.9,3.1,11.8,5.0,63,🌧️ Ploaie moderată,0.0,arhiva
2024-07-21,Targu Mures,26.9,19.3,7.9,10.4,9.0,63,🌧️ Ploaie moderată,0.0,arhiva
2024-07-22,Targu Mures,26.8,18.0,0.9,12.8,7.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-07-23,Targu Mures,28.8,17.6,0.4,14.1,3.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-07-24,Targu Mures,26.1,17.5,4.9,8.6,6.0,61,🌧️ Ploaie ușoară,0.0,arhiva
2024-07-25,Targu Mures,24.1,16.5,1.1,9.6,8.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-07-26,Targu Mures,24.2,14.3,1.2,14.8,7.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-07-27,Targu Mures,26.6,14.1,0.0,14.8,0.0,2,⛅ Parțial înnorat,0.0,arhiva
2024-07-28,Targu Mures,30.5,15.1,0.0,14.8,0.0,0,☀️ Cer senin,0.0,arhiva
2024-07-29,Targu Mures,26.0,17.4,0.0,14.4,0.0,3,☁️ Înnorat,0.0,arhiva
2024-07-30,Targu Mures,24.4,13.1,0.0,14.7,0.0,0,☀️ Cer senin,0.0,arhiva
2024-07-31,Targu Mures,26.8,12.9,0.0,14.6,0.0,0,☀️ Cer senin,0.0,arhiva
2024-08-01,Targu Mures,28.5,12.8,0.0,12.8,0.0,3,☁️ Înnorat,0.0,arhiva
2024-08-02,Targu Mures,31.6,15.4,0.9,13.6,2.0,53,🌦️ Burniță moderată,0.0,arhiva
2024-08-03,Targu Mures,26.5,18.5,11.5,12.0,15.0,63,🌧️ Ploaie moderată,0.0,arhiva
2024-08-04,Targu Mures,23.5,16.3,1.9,8.6,11.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-08-05,Targu Mures,26.0,15.8,2.5,11.6,5.0,61,🌧️ Ploaie ușoară,0.0,arhiva
2024-08-06,Targu Mures,21.1,14.9,15.4,9.5,13.0,63,🌧️ Ploaie moderată,0.0,arhiva
2024-08-07,Targu Mures,24.5,12.7,0.0,13.5,0.0,3,☁️ Înnorat,0.0,arhiva
2024-08-08,Targu Mures,27.9,14.1,0.0,13.0,0.0,2,⛅ Parțial înnorat,0.0,arhiva
2024-08-09,Targu Mures,25.0,16.4,0.6,9.5,1.0,53,🌦️ Burniță moderată,0.0,arhiva
2024-08-10,Targu Mures,26.7,15.2,0.2,12.5,2.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-08-11,Targu Mures,28.9,14.6,0.0,13.3,0.0,1,🌤️ Predominant senin,0.0,arhiva
2024-08-12,Targu Mures,31.5,16.6,0.0,13.2,0.0,1,🌤️ Predominant senin,0.0,arhiva
2024-08-13,Targu Mures,31.2,15.8,0.0,13.2,0.0,3,☁️ Înnorat,0.0,arhiva
2024-08-14,Targu Mures,32.1,18.7,0.0,13.1,0.0,2,⛅ Parțial înnorat,0.0,arhiva
2024-08-15,Targu Mures,34.5,19.9,0.0,13.1,0.0,1,🌤️ Predominant senin,0.0,arhiva
2024-08-16,Targu Mures,33.8,18.9,1.7,10.3,4.0,53,🌦️ Burniță moderată,0.0,arhiva
2024-08-17,Targu Mures,31.5,18.4,7.3,12.2,2.0,63,🌧️ Ploaie moderată,0.0,arhiva
2024-08-18,Targu Mures,30.9,18.9,0.2,13.0,1.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-08-19,Targu Mures,32.0,19.2,0.0,13.0,0.0,1,🌤️ Predominant senin,0.0,arhiva
2024-08-20,Targu Mures,32.7,17.6,0.0,13.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-08-21,Targu Mures,31.1,17.6,0.0,13.0,0.0,0,☀️ Cer senin,0.0,arhiva
2024-08-22,Targu Mures,28.2,17.5,0.1,8.8,1.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-08-23,Targu Mures,27.9,14.4,0.0,13.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-08-24,Targu Mures,29.5,12.4,0.0,13.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-08-25,Targu Mures,31.6,16.2,0.0,13.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-08-26,Targu Mures,33.0,18.5,0.0,13.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-08-27,Targu Mures,25.9,18.9,12.4,11.0,9.0,63,🌧️ Ploaie moderată,0.0,arhiva
2024-08-28,Targu Mures,27.8,17.0,2.8,10.4,1.0,63,🌧️ Ploaie moderată,0.0,arhiva
2024-08-29,Targu Mures,27.4,18.0,2.9,10.8,4.0,61,🌧️ Ploaie ușoară,0.0,arhiva
2024-08-30,Targu Mures,27.1,15.2,0.6,12.9,4.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-08-31,Targu Mures,30.4,14.6,0.0,11.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-09-01,Targu Mures,29.5,16.2,0.0,12.9,0.0,3,☁️ Înnorat,0.0,arhiva
2024-09-02,Targu Mures,28.5,14.6,0.0,12.9,0.0,1,🌤️ Predominant senin,0.0,arhiva
2024-09-03,Targu Mures,30.4,14.4,0.0,12.9,0.0,2,⛅ Parțial înnorat,0.0,arhiva
2024-09-04,Targu Mures,29.0,17.9,0.0,12.8,0.0,3,☁️ Înnorat,0.0,arhiva
2024-09-05,Targu Mures,27.6,13.9,0.0,12.8,0.0,2,⛅ Parțial înnorat,0.0,arhiva
2024-09-06,Targu Mures,27.0,14.2,0.0,12.1,0.0,3,☁️ Înnorat,0.0,arhiva
2024-09-07,Targu Mures,28.0,17.0,0.0,12.6,0.0,1,🌤️ Predominant senin,0.0,arhiva
2024-09-08,Targu Mures,26.4,12.8,0.0,12.7,0.0,0,☀️ Cer senin,0.0,arhiva
2024-09-09,Targu Mures,27.4,14.0,0.0,11.6,0.0,3,☁️ Înnorat,0.0,arhiva
2024-09-10,Targu Mures,24.2,16.1,1.1,1.4,6.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-09-11,Targu Mures,18.2,14.5,5.0,0.0,18.0,53,🌦️ Burniță moderată,0.0,arhiva
2024-09-12,Targu Mures,23.1,14.7,0.5,10.4,4.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-09-13,Targu Mures,27.5,13.4,4.3,9.1,6.0,55,🌧️ Burniță densă,0.0,arhiva
2024-09-14,Targu Mures,16.5,11.0,11.1,0.0,13.0,63,🌧️ Ploaie moderată,0.0,arhiva
2024-09-15,Targu Mures,18.3,7.2,0.4,10.0,1.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-09-16,Targu Mures,18.2,10.1,0.7,7.5,4.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-09-17,Targu Mures,18.1,11.2,5.3,2.7,13.0,55,🌧️ Burniță densă,0.0,arhiva
2024-09-18,Targu Mures,22.3,10.9,0.5,10.4,1.0,53,🌦️ Burniță moderată,0.0,arhiva
2024-09-19,Targu Mures,19.4,8.2,0.2,8.9,1.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-09-20,Targu Mures,21.8,6.5,0.0,11.8,0.0,3,☁️ Înnorat,0.0,arhiva
2024-09-21,Targu Mures,21.9,5.5,0.0,11.8,0.0,2,⛅ Parțial înnorat,0.0,arhiva
2024-09-22,Targu Mures,22.8,7.4,0.0,11.8,0.0,2,⛅ Parțial înnorat,0.0,arhiva
2024-09-23,Targu Mures,23.7,8.9,0.0,11.7,0.0,0,☀️ Cer senin,0.0,arhiva
2024-09-24,Targu Mures,24.9,11.1,0.1,11.7,1.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-09-25,Targu Mures,24.7,14.1,0.0,10.5,0.0,3,☁️ Înnorat,0.0,arhiva
2024-09-26,Targu Mures,24.9,12.8,0.0,11.5,0.0,3,☁️ Înnorat,0.0,arhiva
2024-09-27,Targu Mures,27.5,13.8,0.0,11.5,0.0,1,🌤️ Predominant senin,0.0,arhiva
2024-09-28,Targu Mures,28.7,13.2,0.0,11.4,0.0,3,☁️ Înnorat,0.0,arhiva
2024-09-29,Targu Mures,15.6,8.8,27.2,0.0,17.0,63,🌧️ Ploaie moderată,0.0,arhiva
2024-09-30,Targu Mures,10.2,7.8,7.5,0.0,21.0,55,🌧️ Burniță densă,0.0,arhiva
2024-10-01,Targu Mures,12.0,3.9,0.0,6.8,0.0,3,☁️ Înnorat,0.0,arhiva
2024-10-02,Targu Mures,16.8,2.2,0.0,10.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-10-03,Targu Mures,22.6,8.3,0.0,10.1,0.0,3,☁️ Înnorat,0.0,arhiva
2024-10-04,Targu Mures,23.6,14.1,0.0,4.3,0.0,3,☁️ Înnorat,0.0,arhiva
2024-10-05,Targu Mures,20.2,12.4,9.4,6.5,9.0,63,🌧️ Ploaie moderată,0.0,arhiva
2024-10-06,Targu Mures,16.2,11.1,1.2,5.6,10.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-10-07,Targu Mures,14.9,7.9,1.3,7.7,7.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-10-08,Targu Mures,19.2,6.0,0.0,10.7,0.0,3,☁️ Înnorat,0.0,arhiva
2024-10-09,Targu Mures,22.5,8.1,0.1,9.3,1.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-10-10,Targu Mures,23.1,10.6,0.0,10.4,0.0,3,☁️ Înnorat,0.0,arhiva
2024-10-11,Targu Mures,19.4,11.6,4.0,6.1,10.0,53,🌦️ Burniță moderată,0.0,arhiva
2024-10-12,Targu Mures,14.8,8.1,0.2,2.9,2.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-10-13,Targu Mures,15.2,5.5,0.0,5.1,0.0,3,☁️ Înnorat,0.0,arhiva
2024-10-14,Targu Mures,14.9,5.6,0.2,10.0,2.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-10-15,Targu Mures,13.4,4.5,1.9,4.8,4.0,53,🌦️ Burniță moderată,0.0,arhiva
2024-10-16,Targu Mures,13.1,3.9,0.0,8.9,0.0,3,☁️ Înnorat,0.0,arhiva
2024-10-17,Targu Mures,13.5,1.0,0.0,10.1,0.0,0,☀️ Cer senin,0.0,arhiva
2024-10-18,Targu Mures,14.7,1.1,0.0,10.1,0.0,0,☀️ Cer senin,0.0,arhiva
2024-10-19,Targu Mures,14.2,2.2,0.0,10.0,0.0,0,☀️ Cer senin,0.0,arhiva
2024-10-20,Targu Mures,13.4,-0.2,0.0,10.0,0.0,0,☀️ Cer senin,0.0,arhiva
2024-10-21,Targu Mures,14.5,-0.4,0.0,10.0,0.0,0,☀️ Cer senin,0.0,arhiva
2024-10-22,Targu Mures,16.5,-0.3,0.0,10.0,0.0,2,⛅ Parțial înnorat,0.0,arhiva
2024-10-23,Targu Mures,14.9,-0.2,0.0,10.0,0.0,0,☀️ Cer senin,0.0,arhiva
2024-10-24,Targu Mures,16.1,3.0,0.0,8.4,0.0,3,☁️ Înnorat,0.0,arhiva
2024-10-25,Targu Mures,15.5,0.8,0.0,10.0,0.0,1,🌤️ Predominant senin,0.0,arhiva
2024-10-26,Targu Mures,16.1,0.3,0.0,10.0,0.0,1,🌤️ Predominant senin,0.0,arhiva
2024-10-27,Targu Mures,18.8,1.8,0.0,10.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-10-28,Targu Mures,18.4,5.1,0.0,9.9,0.0,3,☁️ Înnorat,0.0,arhiva
2024-10-29,Targu Mures,14.6,6.1,0.0,6.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-10-30,Targu Mures,15.2,4.5,0.0,7.6,0.0,3,☁️ Înnorat,0.0,arhiva
2024-10-31,Targu Mures,15.3,6.9,0.6,8.8,2.0,53,🌦️ Burniță moderată,0.0,arhiva
